,Gene.1,log2fc,pvals_stud,p-values-corr,log10_p,log10_p-corr,marker_symbol,entrez,path,significant
11765,H2-Ab1,-0.048339024390241285,0.7407464546626761,0.8066932088558371,0.13033041844949206,0.09329159914833422,H2-Ab1,14961,path:mmu04145,False
11789,H2-Bl,0.04236646341463857,0.2060053483700869,0.2981854015022107,0.6861215042062666,0.5255136224599148,H2-Bl,14963,path:mmu04144,False
11807,H2-D1,-0.0677402439024366,0.1847026602300723,0.2734040123465276,0.7335268494708521,0.5631951162233172,H2-D1,14964,path:mmu04144,False
11826,H2-DMa,-0.26315853658536703,0.0005196722871341422,0.0018790178549986105,3.2842704424336877,2.7260690930817364,H2-DMa,14998,path:mmu04145,False
11850,H2-DMb2,-0.09509390243902516,0.11587494484686615,0.18632663824518167,0.9360104595590528,0.7297250516207784,H2-DMb2,15000,path:mmu04145,False
11874,H2-Eb1,-0.02441463414634804,0.8121930024280833,0.8628118229063539,0.09034075655979816,0.06408391249414468,H2-Eb1,14969,path:mmu04145,False
11898,H2-K1,0.041228658536585534,0.6894634441553351,0.7664329005081404,0.16148875548159092,0.11552586065908815,H2-K1,14972,path:mmu04144,False
11917,H2-Ke6,0.07859085365853248,0.04405635552257394,0.08364233743460585,1.3559914318765771,1.077573839068537,H2-Ke6,14979,path:mmu00140,False
11919,H2-M1,0.10612621951219392,0.015982492918364802,0.035690093359837964,1.7963554793243042,1.447452315994762,H2-M1,224756,path:mmu04144,False
11937,H2-M10.1,-0.3057640243902444,1.7447445578131043e-17,1.9703208086563848e-15,16.758268147646223,14.705463056028217,H2-M10.1,14985,path:mmu04144,False
11955,H2-M10.2,0.2713237804878021,2.714058701153989e-07,2.456943272790105e-06,6.566380763414839,5.609604870625591,H2-M10.2,333715,path:mmu04144,False
11973,H2-M10.3,0.09579939024390516,0.061560021837839624,0.1109228483932355,1.2107012347786428,0.9549789866817948,H2-M10.3,110696,path:mmu04144,False
11991,H2-M10.4,-0.053452439024392014,0.34504536393715435,0.44995613482846186,0.4621238034413989,0.34682982251467,H2-M10.4,224753,path:mmu04144,False
12009,H2-M10.5,-0.3489847560975612,8.974295561148974e-11,1.943985551365951e-09,10.046999631430722,8.711306967282871,H2-M10.5,224761,path:mmu04144,False
12027,H2-M10.6,0.2211695121951216,1.1066328515352757e-07,1.1124920954545464e-06,6.955996441451776,5.953703066111228,H2-M10.6,399549,path:mmu04144,False
12045,H2-M11,0.2585073170731711,3.434961026821878e-13,1.3636795276482854e-11,12.464078186095614,10.8652876793325,H2-M11,224754,path:mmu04144,False
12063,H2-M2,-0.22450304878048755,7.541415003484287e-05,0.00034961103312331084,4.1225471593624246,3.456414870233963,H2-M2,14990,path:mmu04144,False
12081,H2-M3,0.2763993902439026,5.756500671229969e-08,6.216406522147371e-07,7.239841440361513,6.206460592573857,H2-M3,14991,path:mmu04144,False
12099,H2-M5,0.2620213414634156,1.251389480591202e-07,1.2425688635156387e-06,6.902607500101983,5.905679533205412,H2-M5,240095,path:mmu04144,False
12117,H2-M9,-0.2390530487804883,1.9319637326730704e-07,1.8245001777271496e-06,6.7140010305332565,5.73885608999409,H2-M9,14997,path:mmu04144,False
12135,H2-Oa,0.1915878048780506,3.0214022890120245e-05,0.00015655509962168382,4.519791446104938,3.8053327811196613,H2-Oa,15001,path:mmu04145,False
12159,H2-Ob,0.11462134146341275,0.008647605360147284,0.021333235006080208,2.0631041379517243,1.6709432824427377,H2-Ob,15002,path:mmu04145,False
12183,H2-Q1,-0.14862134146341788,0.00029508988033869604,0.0011499710043182988,3.5300456837173253,2.9393131099275345,H2-Q1,15006,path:mmu04144,False
12201,H2-Q10,-0.028487804878050582,0.7191904946320898,0.7897965322281186,0.14315606120268076,0.10248477745880463,H2-Q10,15007,path:mmu04144,False
12219,H2-Q2,-0.2119423780487804,2.3050410748187728e-10,4.567202528917232e-09,9.637321331268607,8.340349729527015,H2-Q2,15013,path:mmu04144,False
12237,H2-Q6,-0.045560365853662084,0.5720102998429561,0.6661961220968076,0.2425961510589211,0.1763978996497347,H2-Q6,110557,path:mmu04144,False
12255,H2-Q7,-0.055445731707317585,0.07296003671164321,0.12744659212789836,1.1369149561535978,0.8946717729042953,H2-Q7,15018,path:mmu04144,False
12273,H2-T10,-0.18265121951219854,0.00021072454481666018,0.0008600318572096777,3.6762848756040465,3.0654854613679157,H2-T10,15024,path:mmu04144,False
12291,H2-T22,-0.14062317073171116,0.0035764268240188056,0.00998737430649068,2.446550656471629,2.000548673344136,H2-T22,15039,path:mmu04144,False
12309,H2-T23,-0.15148658536585025,0.0004939592697410169,0.0017993995086411586,3.306308860096572,2.744872402448839,H2-T23,15040,path:mmu04144,False
12328,H2-T24,-0.0878402439024395,0.2288555372010592,0.32389555709003937,0.6404385752761268,0.4895950092127722,H2-T24,15042,path:mmu04144,False
12346,H2-T3,-0.016763414634148432,0.6568519244414694,0.7394113404227193,0.1825325233565373,0.13111389289566694,H2-T3,15043,path:mmu04144,False
12364,H2afj,0.06951280487805,0.004837680565362368,0.012919612909086015,2.315362811724556,1.8887504982578347,H2afj,232440,path:mmu04217,False
12367,H2afv,0.016359146341461184,0.5101390577317326,0.6101926645655344,0.2923114243457016,0.21453301753572807,H2afv,77605,path:mmu04217,False
12370,H2afx,0.025859146341462136,0.4241399636680203,0.5284807182544637,0.3724908051568752,0.2769708534056541,H2afx,15270,path:mmu04217,False
12373,H2afy,0.03660426829268282,0.3162291749584752,0.4204642574119051,0.4999980650205928,0.37627091655700107,H2afy,26914,path:mmu04217,False
12376,H2afy2,0.1291957317073189,0.007841855330163277,0.01962486087497022,2.105581174008693,1.7071934133825517,H2afy2,404634,path:mmu04217,False
12379,H2afz,0.018782012195122988,0.5154660558187383,0.6152736745641584,0.2877999283552221,0.21093166647560746,H2afz,51788,path:mmu04217,False
12382,H3f3a,0.033574085365852824,0.17225646243237688,0.2583965277006698,0.7638244759743358,0.5877133266311747,H3f3a,15078,path:mmu05034,False
12385,H3f3b,-0.0501841463414614,0.1580372753364524,0.2407215840231209,0.8012404664402508,0.6184849674653953,H3f3b,15081,path:mmu05034,False
12388,H6pd,0.10580670731707363,0.0015685827909950206,0.004900558769691841,2.8044925539675827,2.3097543981840483,H6pd,100198,path:mmu00030,False
12391,Haao,-0.08761463414634107,0.19287610142547096,0.2829949903630574,0.7147215808684533,0.5482212523800821,Haao,107766,path:mmu00380,False
12393,Hacl1,0.2618798780487843,6.907182448449339e-05,0.0003236444823216551,4.160699072253839,3.4899317926864795,Hacl1,56794,path:mmu04146,False
12394,Hadh,-0.14683780487805365,2.110259037048048e-05,0.0001139122523459682,4.675664231216224,3.9434295609071577,Hadh,15107,path:mmu00062,False
12402,Hadha,0.03198475609756102,0.36975023165971255,0.4743256159032856,0.4320915452323456,0.32392342068854085,Hadha,97212,path:mmu00062,False
12413,Hadhb,0.051705182926827575,0.29928960985690445,0.402400777784822,0.5239083598725972,0.3953411885203948,Hadhb,231086,path:mmu00062,False
12418,Hagh,0.0712256097561017,0.05443602579126965,0.09999248112664026,1.2641135888310129,1.0000326552797727,Hagh,14651,path:mmu00620,False
12419,Hal,0.2019664634146352,0.000392641200271082,0.0014771400082562154,3.4060041313494045,2.8305783388577437,Hal,15109,path:mmu00340,False
12421,Hamp,0.8731798780487843,0.0050883896864485105,0.013506563190323756,2.293419636315293,1.8694551452310897,Hamp,84506,path:mmu04350,True
12422,Hamp2,0.291868902439024,0.3000592528117227,0.4031873098550132,0.5227929765195645,0.3944931455770987,Hamp2,66438,path:mmu04350,False
12423,Hand1,-0.07731707317073244,0.03884959507375263,0.07530234429075798,1.4106135034564076,1.1231915032588982,Hand1,15110,path:mmu04550,False
12424,Hao1,-0.04457682926828888,0.38732396731280017,0.4917798919071237,0.4119256283698636,0.3082292328407159,Hao1,15112,path:mmu00630,False
12428,Hao2,-0.5325280487804847,4.974422539770459e-06,3.214457418049364e-05,5.3032573274503365,4.492892322967875,Hao2,56185,path:mmu00630,True
12432,Hap1,0.1777487804878053,0.00011580852822691841,0.0005097115931938648,3.936259457659413,3.29267548843824,Hap1,15114,path:mmu04727,False
12434,Hars,0.17126341463414185,5.852489034857533e-05,0.0002804852898948952,4.232659391318707,3.552089910468411,Hars,15115,path:mmu00970,False
12435,Hars2,-0.0004152439024380783,0.9909941894520592,0.9938617548542034,0.003928891928756474,0.002674021316433705,Hars2,70791,path:mmu00970,False
12436,Hat1,-0.1642396341463428,0.0015698626193818815,0.004903855549957566,2.804138351574787,2.3094623310631097,Hat1,107435,path:mmu05034,False
12437,Hba-a1,-0.3579548780487851,0.014805980479538404,0.033463262992518485,1.8295628275348208,1.4754317133869972,Hba-a1,15122,path:mmu05143,False
12439,Hba-a2,-0.38638475609756107,0.008524109761702384,0.021071429485652847,2.0693509666778307,1.6763060008573778,Hba-a2,110257,path:mmu05143,False
12441,Hbegf,0.19083597560976,7.061196036557676e-07,5.733775212281027e-06,6.151121731230979,5.241559337196922,Hbegf,15200,path:mmu01522,False
12448,Hbs1l,-0.016625304878044034,0.6045534546503202,0.6949054896972909,0.21856529276301506,0.15807425741563688,Hbs1l,56422,path:mmu03015,False
12450,Hc,-0.14319573170732092,0.2967973285358991,0.3996897538288736,0.5275400124473876,0.3982769848712863,Hc,15139,path:mmu04080,False
12457,Hccs,-0.03206646341463148,0.1925977882191166,0.2826761246060638,0.7153487045933552,0.5487108713467687,Hccs,15159,path:mmu00860,False
12458,Hcfc1,0.046592073170732114,0.09696078039386642,0.1612935121057499,1.0134038977220754,0.792383101385621,Hcfc1,15161,path:mmu05168,False
12459,Hcfc2,0.11966707317072788,7.878325643686985e-05,0.00036330145814129954,4.103566071974016,3.4397328590559493,Hcfc2,67933,path:mmu05168,False
12460,Hck,-0.21962987804878156,0.01940450504886056,0.04197101215867958,1.712097430341646,1.3770505573639449,Hck,15162,path:mmu04062,False
12463,Hcls1,0.0744670731707302,0.25452804770095144,0.3526184836971179,0.5942643536392519,0.4526949264176698,Hcls1,15163,path:mmu04530,False
12466,Hcn2,0.11255060975609776,0.002381669375003369,0.007055182580816519,2.6231185277305253,2.15149174267291,Hcn2,15166,path:mmu04024,False
12467,Hcn4,-0.1412926829268315,0.002172421810011541,0.0065184595604784925,2.663055845761515,2.1858550244256083,Hcn4,330953,path:mmu04024,False
12469,Hcrt,0.16100975609756318,1.120361941979101e-05,6.556714822598143e-05,4.9506416523200825,4.1833137051035525,Hcrt,15171,path:mmu04080,False
12470,Hcrtr1,0.09537378048780454,0.003613700197710888,0.010066999721487271,2.4420478805190404,1.9970999434037653,Hcrtr1,230777,path:mmu04080,False
12471,Hcrtr2,-0.11852073170731893,0.006226034801691664,0.016055919439581606,2.205788456069114,1.79436481958341,Hcrtr2,387285,path:mmu04080,False
12472,Hcst,-0.05286097560975556,0.2283129809174581,0.3232942649346162,0.6414693956470595,0.4904019994693016,Hcst,23900,path:mmu04650,False
12473,Hdac1,-0.03903749999999917,0.4598726931519311,0.5634859851275206,0.33736237769607,0.2491168811395671,Hdac1,433759,path:mmu04110,False
12486,Hdac10,-0.2855707317073204,8.440380215658213e-20,1.6754154728081555e-17,19.073637989174934,16.775877478075802,Hdac10,170787,path:mmu05034,False
12488,Hdac11,-0.04070365853658231,0.19467207824121524,0.2850117224350902,0.7106963347427163,0.5451372772399902,Hdac11,232232,path:mmu05034,False
12490,Hdac2,-0.0043219512195111776,0.9075148992646596,0.9348435597859,0.04214623613723921,0.02926105950841797,Hdac2,15182,path:mmu04110,False
12502,Hdac3,-0.1403890243902488,6.344534625944067e-07,5.213884590044739e-06,6.197600228068367,5.282838586221286,Hdac3,15183,path:mmu04919,False
12505,Hdac4,-0.10066463414634086,1.9306154426695828e-05,0.00010548298591830733,4.714304224283193,3.9768175850836633,Hdac4,208727,path:mmu04371,False
12508,Hdac5,0.053518902439027016,0.04922896306277759,0.09184947521795682,1.3077793119188263,1.0369233206929211,Hdac5,15184,path:mmu04371,False
12511,Hdac6,-0.1257365853658552,1.8551570701690576e-06,1.3479355919905354e-05,5.731619314178394,4.870330859070268,Hdac6,15185,path:mmu05034,False
12513,Hdac7,-0.10069146341463586,0.00011111614330318612,0.0004912372927768919,3.954222840805465,3.3087086707096542,Hdac7,56233,path:mmu05034,False
12515,Hdac8,0.010360365853655296,0.7935267370915045,0.8486802656932307,0.10043843554344074,0.07125589632715015,Hdac8,70315,path:mmu05034,False
12517,Hdac9,0.008464634146343464,0.7884296922945173,0.8449672293732593,0.10323702853662788,0.07316013410160051,Hdac9,79221,path:mmu05034,False
12519,Hdc,-0.0767164634146349,0.22072232687574497,0.3145664125926436,0.6561537341310391,0.5022876504488827,Hdc,15186,path:mmu00340,False
12521,Hddc3,-0.15344512195121673,0.11894122652758993,0.19027633388745885,0.9246675873482788,0.7206152248566398,Hddc3,68695,path:mmu00230,False
12522,Heatr1,0.006701829268290993,0.8146601602091678,0.8646755103133957,0.0890235217210025,0.06314684111269607,Heatr1,217995,path:mmu03008,False
12523,Heph,0.07490609756097477,0.013037711568285069,0.03011832755961748,1.8847986310338127,1.5211691477367852,Heph,15203,path:mmu00860,False
12525,Herc1,0.023247560975612203,0.3588839989568021,0.4632285697344081,0.44504590449673903,0.3342046632370716,Herc1,235439,path:mmu04120,False
12526,Herc2,0.03786890243902264,0.08008775223403476,0.13753173967991733,1.0964338952001524,0.8615970634545213,Herc2,15204,path:mmu04120,False
12527,Herc3,0.04881402439024285,0.30353703677642146,0.4070087937861191,0.5177883099057873,0.3903962073557902,Herc3,73998,path:mmu04120,False
12528,Herc4,0.0038576219512211907,0.8553684754141924,0.8962750142391519,0.0678467596975703,0.047558710381956235,Herc4,67345,path:mmu04120,False
12529,Herpud1,-0.03496097560975642,0.6222504548647099,0.7099774615650802,0.20603477725024694,0.1487554378630109,Herpud1,64209,path:mmu04141,False
12530,Hes1,0.08437256097561274,0.047748975577954066,0.0895934417585827,1.3210359414752963,1.0477237795376562,Hes1,15205,path:mmu03460,False
12537,Hes2,-0.39552560975610174,1.1914242805759147e-19,2.2234828347329143e-17,18.92393355346272,16.652966218951526,Hes2,15206,path:mmu05165,False
12538,Hes3,0.08663109756097764,0.013100269748806641,0.030243644530047895,1.88271976165629,1.5193658750783383,Hes3,15207,path:mmu05165,False
12539,Hes5,0.11951036585366025,0.0024074830477074497,0.007121780420617945,2.6184367622773763,2.1474114206623347,Hes5,15208,path:mmu04330,False
12543,Hes6,-0.0054170731707348105,0.9450253983429052,0.9607233883300044,0.02455651930878277,0.017401636487863685,Hes6,55927,path:mmu05165,False
12544,Hes7,-0.09924512195121693,0.024915789289758416,0.051842601404790835,1.603525350565682,1.2853132141706434,Hes7,84653,path:mmu05165,False
12545,Hesx1,0.04483414634146588,0.2150695044146001,0.3082404088541381,0.6674211656394192,0.5111104279407527,Hesx1,15209,path:mmu04550,False
12546,Hexa,-0.3816024390243911,1.5194515273940944e-07,1.4712737960376962e-06,6.818313149957877,5.832306499914497,Hexa,15211,path:mmu00511,False
12553,Hexb,-0.4511109756097565,0.00012843531684061666,0.0005580865956646497,3.8913155385723535,3.253298408407522,Hexb,15212,path:mmu00511,False
12560,Hexdc,0.008564024390244285,0.7187425521002874,0.7895825933341606,0.14342664261327787,0.10260243442941412,Hexdc,238023,path:mmu00511,False
12562,Hey1,0.26318109756097563,5.715420055796477e-09,7.943742642795423e-08,8.242951845546818,7.099974834329433,Hey1,15213,path:mmu05165,False
12565,Hey2,-0.31891646341463264,4.582656577441699e-11,1.0724791679361147e-09,10.338882687400726,8.969611134889867,Hey2,15214,path:mmu05165,False
12568,Heyl,0.10952560975609593,0.00407993796057124,0.011171989637455864,2.389346440730321,1.9518694757993376,Heyl,56198,path:mmu05165,False
12571,Hgd,-0.00993536585366428,0.6986917631055822,0.7740952894804859,0.15571437662383011,0.11120557530117507,Hgd,15233,path:mmu00350,False
12573,Hgf,-0.014257317073166575,0.7427039290763338,0.808300866838546,0.1291842785596184,0.09242695545482607,Hgf,15234,path:mmu01521,False
12586,Hgs,-0.05707865853658944,0.008354107951337269,0.020719212530378155,2.0780999171045127,1.6836267547284642,Hgs,15239,path:mmu04144,False
12588,Hgsnat,0.06781280487804686,0.06890314589765924,0.12157577298386985,1.1617609491402066,0.9151529604884541,Hgsnat,52120,path:mmu00531,False
12591,Hhex,0.021146341463413883,0.7807537607339334,0.8391296695031225,0.10748591518349976,0.07617092308270093,Hhex,15242,path:mmu04950,False
12593,Hhip,-0.14237012195122126,0.032055212985882466,0.06411923557592009,1.4941013331684514,1.1930116639089514,Hhip,15245,path:mmu04024,False
12597,Hibadh,-0.02604878048779824,0.3701043011551247,0.474668276988085,0.4316758677363333,0.3236097920637972,Hibadh,58875,path:mmu00280,False
12599,Hibch,-0.041434146341469365,0.25241857163944315,0.3502071109256094,0.5978786951338784,0.4556750398505167,Hibch,227095,path:mmu00280,False
12604,Hif1a,-0.090286585365849,0.0010046284165879233,0.0033302051732499328,2.997994541692308,2.4775290088764628,Hif1a,15251,path:mmu04066,False
12615,Hip1,-0.05070487804878177,0.1006468317084608,0.1664614126915802,0.997199891845268,0.7786864240034758,Hip1,215114,path:mmu05016,False
12616,Hipk1,-0.05033597560975522,0.0023172344119521157,0.006888606315176914,2.635030030660661,2.161868634529578,Hipk1,15257,path:mmu04218,False
12617,Hipk2,-0.032127439024392856,0.4033397480341414,0.5081308215050472,0.3943289773445081,0.2940244614494864,Hipk2,15258,path:mmu04218,False
12618,Hipk3,0.04226158536585345,0.13520145716518947,0.21171283829617848,0.8690186276592444,0.6742528055038223,Hipk3,15259,path:mmu04218,False
12619,Hipk4,-0.04053292682926735,0.32986321361649074,0.4348586167551818,0.4816661143248098,0.3616519199272515,Hipk4,233020,path:mmu04218,False
12620,Hist1h2aa,-0.021387804878045813,0.5476978126198142,0.6442028516781751,0.2614589935408907,0.19097735703052413,Hist1h2aa,319163,path:mmu04217,False
12623,Hist1h2ab,-0.2687695121951226,4.193390616637283e-05,0.00020866609871074537,4.377434680942792,3.6805481035881065,Hist1h2ab,319172,path:mmu04217,False
12626,Hist1h2ac,0.34608353658536384,2.933787775813611e-10,5.694156096434682e-09,9.53257130532798,8.244570631518004,Hist1h2ac,319164,path:mmu04217,False
12629,Hist1h2ae,-0.0720353658536581,0.042331117739006635,0.08085906358421924,1.3733402639740415,1.092271292467608,Hist1h2ae,319166,path:mmu04217,False
12632,Hist1h2af,-0.16781402439024973,1.0556968876863613e-05,6.216596964032281e-05,4.976460758792434,4.206447288007533,Hist1h2af,319173,path:mmu04217,False
12635,Hist1h2ak,-0.4243567073170755,1.3781875314100926e-13,6.153931441378194e-12,12.860691683505852,11.210847346372113,Hist1h2ak,319169,path:mmu04217,False
12638,Hist1h2an,-0.11248506097561163,0.0004924337454591647,0.0017949633974718184,3.3076521934244365,2.7459444030400295,Hist1h2an,319170,path:mmu04217,False
12641,Hist1h2ao,-0.1068375435540041,0.002292496765262325,0.00682994499515662,2.6396912684517098,2.1655827938874497,Hist1h2ao,665433,path:mmu04217,False
12644,Hist1h2ba,-0.1390396341463429,0.00017891774017584738,0.0007456897989577452,3.747346595830017,3.1274417980206044,Hist1h2ba,319177,path:mmu05034,False
12647,Hist1h2bb,0.02911036585366311,0.5797953764905566,0.6731088922624044,0.2367252521970345,0.17191467205655855,Hist1h2bb,319178,path:mmu05034,False
12650,Hist1h2bc,-0.03679329268292797,0.2339744575371381,0.32972971991244426,0.6308315509494694,0.4818419063228156,Hist1h2bc,68024,path:mmu05034,False
12653,Hist1h2be,0.006179268292678231,0.8727356627449987,0.909299193397769,0.059117277021807024,0.041293194157467725,Hist1h2be,319179,path:mmu05034,False
12656,Hist1h2bg,-0.5228225609756088,4.096634673787329e-25,2.885484454907945e-22,24.387572763465077,21.539781261041988,Hist1h2bg,319181,path:mmu05034,True
12659,Hist1h2bh,-0.025262804878048332,0.6376346512937192,0.7229969679076885,0.19542808989183474,0.14086352403841626,Hist1h2bh,319182,path:mmu05034,False
